flight_id,year,month,day,date,dep_hour,dep_minute,carrier,airline_name,airline_type,flight_number,origin,dest,distance_mi,flight_type,cancelled,diverted,dep_delay_min,arr_delay_min,is_delayed,delay_cause,flight_time_min,taxi_out_min,taxi_in_min,gate_turnaround_min,wheels_off,wheels_on
2059,2022,7,16,2022-07-16,8,15,AS,Alaska Airlines,Legacy,AS7586,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,33.0,17.0,8.0,61.0,512.0,545.0
2060,2022,7,6,2022-07-06,5,15,AA,American Airlines,Legacy,AA9229,IAH,DFW,239,Domestic,0,0,15.0,12.0,1,late_aircraft,33.0,17.0,8.0,34.0,347.0,380.0
2061,2022,7,29,2022-07-29,6,0,AA,American Airlines,Legacy,AA2796,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,17.0,4.0,48.0,377.0,424.0
2062,2022,7,13,2022-07-13,18,30,B6,JetBlue Airways,LCC,B62412,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,32.0,11.0,34.0,1142.0,1182.0
2063,2022,7,19,2022-07-19,6,45,F9,Frontier Airlines,ULCC,F91954,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,6.0,12.0,35.0,411.0,450.0
2064,2022,7,27,2022-07-27,18,30,AA,American Airlines,Legacy,AA2372,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,22.0,9.0,35.0,1132.0,1172.0
2065,2022,7,21,2022-07-21,5,30,AA,American Airlines,Legacy,AA3386,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,12.0,6.0,46.0,342.0,383.0
2066,2022,7,30,2022-07-30,14,0,AA,American Airlines,Legacy,AA4050,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,34.0,23.0,10.0,53.0,863.0,897.0
2067,2022,7,18,2022-07-18,12,0,DL,Delta Air Lines,Legacy,DL1681,IAH,DFW,239,Domestic,0,0,92.0,109.0,1,carrier,36.0,19.0,7.0,32.0,831.0,867.0
2068,2022,7,22,2022-07-22,16,0,AA,American Airlines,Legacy,AA2446,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,20.0,12.0,42.0,980.0,1023.0
2069,2022,7,12,2022-07-12,12,15,AA,American Airlines,Legacy,AA4103,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,10.0,8.0,71.0,745.0,784.0
2070,2022,7,27,2022-07-27,21,15,AA,American Airlines,Legacy,AA5700,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,57.0,32.0,6.0,28.0,1307.0,1364.0
2071,2022,7,6,2022-07-06,9,45,AA,American Airlines,Legacy,AA7383,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,37.0,5.0,8.0,48.0,590.0,627.0
2072,2022,7,1,2022-07-01,10,30,AA,American Airlines,Legacy,AA2912,IAH,DFW,239,Domestic,0,0,15.0,24.0,1,late_aircraft,39.0,19.0,8.0,42.0,664.0,703.0
2073,2022,7,14,2022-07-14,19,30,AA,American Airlines,Legacy,AA3578,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,36.0,9.0,45.0,1206.0,1244.0
2074,2022,7,6,2022-07-06,12,45,AA,American Airlines,Legacy,AA7830,IAH,DFW,239,Domestic,0,0,35.0,50.0,1,carrier,42.0,27.0,10.0,17.0,827.0,869.0
2075,2022,7,12,2022-07-12,15,30,AA,American Airlines,Legacy,AA6139,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,16.0,7.0,47.0,946.0,985.0
2076,2022,7,14,2022-07-14,15,30,AA,American Airlines,Legacy,AA8079,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
2077,2022,7,24,2022-07-24,12,0,WN,Southwest Airlines,LCC,WN3759,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,14.0,11.0,25.0,734.0,777.0
2078,2022,7,17,2022-07-17,22,0,DL,Delta Air Lines,Legacy,DL2013,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,37.0,18.0,9.0,42.0,1338.0,1375.0
2079,2022,7,26,2022-07-26,9,15,NK,Spirit Airlines,ULCC,NK4038,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,37.0,7.0,6.0,57.0,562.0,599.0
2080,2022,7,16,2022-07-16,19,45,AA,American Airlines,Legacy,AA6823,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,31.0,7.0,69.0,1216.0,1262.0
2081,2022,7,25,2022-07-25,5,30,AA,American Airlines,Legacy,AA4475,IAH,DFW,239,Domestic,0,0,100.0,101.0,1,weather,41.0,16.0,12.0,30.0,446.0,487.0
2082,2022,7,7,2022-07-07,8,15,AA,American Airlines,Legacy,AA3385,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,17.0,13.0,48.0,512.0,553.0
2083,2022,7,8,2022-07-08,10,45,DL,Delta Air Lines,Legacy,DL3005,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,50.0,15.0,8.0,43.0,660.0,710.0
2084,2022,7,3,2022-07-03,21,15,AA,American Airlines,Legacy,AA7321,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,22.0,10.0,71.0,1297.0,1335.0
2085,2022,7,17,2022-07-17,13,15,AA,American Airlines,Legacy,AA6901,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,26.0,12.0,46.0,821.0,863.0
2086,2022,7,24,2022-07-24,14,0,AS,Alaska Airlines,Legacy,AS3359,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,17.0,7.0,48.0,857.0,904.0
2087,2022,7,28,2022-07-28,13,45,AA,American Airlines,Legacy,AA1454,IAH,DFW,239,Domestic,0,0,15.0,16.0,1,carrier,33.0,16.0,14.0,64.0,856.0,889.0
2088,2022,7,22,2022-07-22,16,0,UA,United Airlines,Legacy,UA3921,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,53.0,27.0,12.0,53.0,987.0,1040.0
2089,2022,7,8,2022-07-08,21,45,AA,American Airlines,Legacy,AA3871,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,19.0,13.0,47.0,1324.0,1364.0
2090,2022,7,18,2022-07-18,5,0,AA,American Airlines,Legacy,AA2694,IAH,DFW,239,Domestic,0,0,15.0,14.0,1,carrier,33.0,10.0,10.0,38.0,325.0,358.0
2091,2022,7,5,2022-07-05,13,45,AA,American Airlines,Legacy,AA230,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,32.0,10.0,43.0,857.0,903.0
2092,2022,7,24,2022-07-24,9,45,AA,American Airlines,Legacy,AA607,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,16.0,6.0,29.0,601.0,643.0
2093,2022,7,21,2022-07-21,10,0,AA,American Airlines,Legacy,AA9363,IAH,DFW,239,Domestic,0,0,35.0,36.0,1,nas,43.0,16.0,9.0,53.0,651.0,694.0
2094,2022,7,29,2022-07-29,17,30,WN,Southwest Airlines,LCC,WN5919,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,50.0,34.0,10.0,28.0,1084.0,1134.0
2095,2022,7,4,2022-07-04,16,0,AA,American Airlines,Legacy,AA9953,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,36.0,32.0,10.0,43.0,992.0,1028.0
2096,2022,7,19,2022-07-19,6,45,WN,Southwest Airlines,LCC,WN372,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,15.0,6.0,46.0,420.0,462.0
2097,2022,7,11,2022-07-11,21,0,NK,Spirit Airlines,ULCC,NK702,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,34.0,11.0,41.0,1294.0,1333.0
2098,2022,7,4,2022-07-04,6,45,AA,American Airlines,Legacy,AA8700,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,14.0,8.0,43.0,419.0,460.0
2099,2022,7,16,2022-07-16,9,30,AA,American Airlines,Legacy,AA1337,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,16.0,13.0,51.0,586.0,626.0
2100,2022,7,16,2022-07-16,19,45,AA,American Airlines,Legacy,AA5478,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,14.0,10.0,41.0,1199.0,1239.0
2101,2022,7,29,2022-07-29,15,0,AA,American Airlines,Legacy,AA5449,IAH,DFW,239,Domestic,0,0,15.0,17.0,1,carrier,43.0,23.0,3.0,56.0,938.0,981.0
2102,2022,7,8,2022-07-08,16,45,B6,JetBlue Airways,LCC,B64538,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,9.0,11.0,60.0,1014.0,1053.0
2103,2022,7,27,2022-07-27,10,45,WN,Southwest Airlines,LCC,WN5053,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,7.0,3.0,37.0,652.0,697.0
2104,2022,7,27,2022-07-27,8,0,AA,American Airlines,Legacy,AA2385,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,29.0,16.0,5.0,41.0,496.0,525.0
2105,2022,7,31,2022-07-31,5,30,AA,American Airlines,Legacy,AA9192,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,14.0,8.0,69.0,344.0,385.0
2106,2022,7,27,2022-07-27,9,15,AA,American Airlines,Legacy,AA297,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,8.0,12.0,56.0,563.0,608.0
2107,2022,7,16,2022-07-16,10,30,B6,JetBlue Airways,LCC,B67279,IAH,DFW,239,Domestic,0,0,15.0,16.0,1,carrier,34.0,15.0,10.0,29.0,660.0,694.0
2108,2022,7,7,2022-07-07,14,45,AA,American Airlines,Legacy,AA9771,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,48.0,22.0,4.0,26.0,907.0,955.0
2109,2022,7,9,2022-07-09,13,0,AA,American Airlines,Legacy,AA1460,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,20.0,3.0,40.0,800.0,840.0
2110,2022,7,31,2022-07-31,19,30,AA,American Airlines,Legacy,AA2498,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,12.0,7.0,49.0,1182.0,1225.0
2111,2022,7,17,2022-07-17,12,30,AA,American Airlines,Legacy,AA8498,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,18.0,7.0,36.0,768.0,811.0
2112,2022,7,13,2022-07-13,20,45,AA,American Airlines,Legacy,AA7575,IAH,DFW,239,Domestic,0,0,15.0,31.0,1,carrier,42.0,28.0,4.0,59.0,1288.0,1330.0
2113,2022,7,11,2022-07-11,8,30,AA,American Airlines,Legacy,AA3074,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,6.0,9.0,39.0,516.0,560.0
2114,2022,7,11,2022-07-11,10,30,AA,American Airlines,Legacy,AA4141,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,17.0,5.0,35.0,647.0,692.0
2115,2022,7,2,2022-07-02,13,45,AA,American Airlines,Legacy,AA8121,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,36.0,25.0,4.0,26.0,850.0,886.0
2116,2022,7,18,2022-07-18,6,30,AA,American Airlines,Legacy,AA5354,IAH,DFW,239,Domestic,0,0,15.0,17.0,1,nas,37.0,16.0,11.0,61.0,421.0,458.0
2117,2022,7,14,2022-07-14,6,15,AA,American Airlines,Legacy,AA5141,IAH,DFW,239,Domestic,0,0,15.0,34.0,1,nas,39.0,15.0,6.0,46.0,405.0,444.0
2118,2022,8,15,2022-08-15,15,45,AA,American Airlines,Legacy,AA7307,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,28.0,12.0,56.0,973.0,1014.0
2119,2022,8,23,2022-08-23,7,15,AA,American Airlines,Legacy,AA8503,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,15.0,9.0,37.0,450.0,494.0
2120,2022,8,17,2022-08-17,20,15,AA,American Airlines,Legacy,AA3437,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,31.0,7.0,52.0,1246.0,1284.0
2121,2022,8,29,2022-08-29,12,45,B6,JetBlue Airways,LCC,B64393,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,25.0,11.0,57.0,790.0,828.0
2122,2022,8,16,2022-08-16,5,0,AA,American Airlines,Legacy,AA7418,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,11.0,5.0,49.0,311.0,350.0
2123,2022,8,12,2022-08-12,7,45,AA,American Airlines,Legacy,AA7806,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,11.0,11.0,32.0,476.0,525.0
2124,2022,8,21,2022-08-21,7,30,F9,Frontier Airlines,ULCC,F93445,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,7.0,3.0,36.0,457.0,499.0
2125,2022,8,26,2022-08-26,22,0,AA,American Airlines,Legacy,AA9921,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,20.0,6.0,38.0,1340.0,1378.0
2126,2022,8,31,2022-08-31,12,15,AA,American Airlines,Legacy,AA4699,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,20.0,7.0,41.0,755.0,799.0
2127,2022,8,23,2022-08-23,6,45,AA,American Airlines,Legacy,AA5121,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,13.0,5.0,32.0,418.0,461.0
2128,2022,8,11,2022-08-11,8,15,AA,American Airlines,Legacy,AA4790,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,11.0,8.0,64.0,506.0,555.0
2129,2022,8,17,2022-08-17,12,0,AA,American Airlines,Legacy,AA9010,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,20.0,8.0,40.0,740.0,780.0
2130,2022,8,1,2022-08-01,19,30,AA,American Airlines,Legacy,AA7186,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,28.0,17.0,3.0,44.0,1187.0,1215.0
2131,2022,8,19,2022-08-19,17,0,AA,American Airlines,Legacy,AA5606,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,20.0,6.0,61.0,1040.0,1081.0
2132,2022,8,23,2022-08-23,21,30,AA,American Airlines,Legacy,AA9214,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,26.0,7.0,32.0,1316.0,1359.0
2133,2022,8,24,2022-08-24,20,0,AA,American Airlines,Legacy,AA4480,IAH,DFW,239,Domestic,0,0,37.0,39.0,1,carrier,47.0,37.0,8.0,53.0,1274.0,1321.0
2134,2022,8,21,2022-08-21,10,0,AA,American Airlines,Legacy,AA133,IAH,DFW,239,Domestic,0,0,15.0,34.0,1,nas,42.0,24.0,5.0,48.0,639.0,681.0
2135,2022,8,8,2022-08-08,7,45,F9,Frontier Airlines,ULCC,F96807,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,11.0,4.0,62.0,476.0,522.0
2136,2022,8,26,2022-08-26,10,15,AA,American Airlines,Legacy,AA5078,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,17.0,9.0,27.0,632.0,670.0
2137,2022,8,6,2022-08-06,15,0,AA,American Airlines,Legacy,AA8451,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,22.0,11.0,48.0,922.0,960.0
2138,2022,8,12,2022-08-12,17,45,UA,United Airlines,Legacy,UA6924,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,35.0,33.0,11.0,30.0,1098.0,1133.0
2139,2022,8,30,2022-08-30,21,30,AA,American Airlines,Legacy,AA3685,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,37.0,30.0,10.0,60.0,1320.0,1357.0
2140,2022,8,18,2022-08-18,5,0,AA,American Airlines,Legacy,AA8301,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,13.0,6.0,43.0,313.0,358.0
2141,2022,8,26,2022-08-26,11,30,AA,American Airlines,Legacy,AA5930,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,11.0,10.0,55.0,701.0,739.0
2142,2022,8,14,2022-08-14,19,15,AA,American Airlines,Legacy,AA4939,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,35.0,32.0,14.0,38.0,1187.0,1222.0
2143,2022,8,23,2022-08-23,22,0,AA,American Airlines,Legacy,AA6273,IAH,DFW,239,Domestic,0,0,20.0,33.0,1,late_aircraft,39.0,37.0,13.0,45.0,1377.0,1416.0
2144,2022,8,7,2022-08-07,13,45,NK,Spirit Airlines,ULCC,NK2224,IAH,DFW,239,Domestic,0,0,23.0,23.0,1,weather,50.0,18.0,6.0,36.0,866.0,916.0
2145,2022,8,16,2022-08-16,16,15,AA,American Airlines,Legacy,AA9587,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,18.0,7.0,26.0,993.0,1038.0
2146,2022,8,16,2022-08-16,20,30,AA,American Airlines,Legacy,AA1465,IAH,DFW,239,Domestic,0,0,53.0,69.0,1,nas,37.0,26.0,6.0,47.0,1309.0,1346.0
2147,2022,8,15,2022-08-15,8,0,AA,American Airlines,Legacy,AA9818,IAH,DFW,239,Domestic,0,0,15.0,19.0,1,late_aircraft,47.0,13.0,9.0,39.0,508.0,555.0
2148,2022,8,21,2022-08-21,11,15,AA,American Airlines,Legacy,AA2548,IAH,DFW,239,Domestic,0,0,15.0,27.0,1,carrier,37.0,13.0,11.0,51.0,703.0,740.0
2149,2022,8,14,2022-08-14,18,0,AA,American Airlines,Legacy,AA4514,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,20.0,9.0,49.0,1100.0,1140.0
2150,2022,8,18,2022-08-18,12,0,AA,American Airlines,Legacy,AA7400,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,15.0,9.0,48.0,735.0,779.0
2151,2022,8,7,2022-08-07,9,30,AA,American Airlines,Legacy,AA4597,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,13.0,4.0,63.0,583.0,624.0
2152,2022,8,22,2022-08-22,6,30,AA,American Airlines,Legacy,AA6733,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,28.0,10.0,6.0,46.0,400.0,428.0
2153,2022,8,20,2022-08-20,10,45,F9,Frontier Airlines,ULCC,F91272,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,48.0,15.0,6.0,46.0,660.0,708.0
2154,2022,8,22,2022-08-22,5,45,AA,American Airlines,Legacy,AA8002,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,33.0,11.0,9.0,34.0,356.0,389.0
2155,2022,8,2,2022-08-02,19,0,AA,American Airlines,Legacy,AA8705,IAH,DFW,239,Domestic,0,0,128.0,141.0,1,weather,27.0,40.0,10.0,35.0,1308.0,1335.0
2156,2022,8,10,2022-08-10,6,30,AA,American Airlines,Legacy,AA4919,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,10.0,8.0,61.0,400.0,439.0
2157,2022,8,17,2022-08-17,7,45,AA,American Airlines,Legacy,AA5478,IAH,DFW,239,Domestic,0,0,52.0,70.0,1,weather,43.0,10.0,9.0,42.0,527.0,570.0
2158,2022,8,30,2022-08-30,19,30,WN,Southwest Airlines,LCC,WN5317,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,38.0,7.0,34.0,1208.0,1248.0
2159,2022,8,2,2022-08-02,7,0,AA,American Airlines,Legacy,AA6204,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,17.0,3.0,70.0,437.0,475.0
2160,2022,8,23,2022-08-23,22,45,AA,American Airlines,Legacy,AA7014,IAH,DFW,239,Domestic,0,1,26.0,23.0,1,late_aircraft,44.0,28.0,5.0,50.0,1419.0,1463.0
2161,2022,8,21,2022-08-21,14,30,AA,American Airlines,Legacy,AA8487,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,16.0,6.0,36.0,886.0,928.0
2162,2022,8,30,2022-08-30,21,15,AA,American Airlines,Legacy,AA6286,IAH,DFW,239,Domestic,0,0,15.0,29.0,1,nas,36.0,26.0,9.0,50.0,1316.0,1352.0
2163,2022,8,10,2022-08-10,14,0,B6,JetBlue Airways,LCC,B64390,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,35.0,21.0,6.0,47.0,861.0,896.0
2164,2022,8,28,2022-08-28,16,15,AA,American Airlines,Legacy,AA6537,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,14.0,6.0,61.0,989.0,1038.0
2165,2022,8,9,2022-08-09,9,15,AA,American Airlines,Legacy,AA5007,IAH,DFW,239,Domestic,0,0,69.0,76.0,1,late_aircraft,48.0,11.0,12.0,34.0,635.0,683.0
2166,2022,8,31,2022-08-31,18,30,AA,American Airlines,Legacy,AA5960,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,50.0,25.0,6.0,42.0,1135.0,1185.0
2167,2022,8,7,2022-08-07,19,15,UA,United Airlines,Legacy,UA4168,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,50.0,35.0,12.0,58.0,1190.0,1240.0
2168,2022,8,4,2022-08-04,14,45,AA,American Airlines,Legacy,AA5969,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,32.0,7.0,24.0,917.0,962.0
2169,2022,8,22,2022-08-22,19,15,F9,Frontier Airlines,ULCC,F91615,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,20.0,6.0,36.0,1175.0,1220.0
2170,2022,8,2,2022-08-02,5,30,AA,American Airlines,Legacy,AA3421,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,16.0,10.0,69.0,346.0,388.0
2171,2022,8,19,2022-08-19,10,0,AA,American Airlines,Legacy,AA7488,IAH,DFW,239,Domestic,0,0,15.0,21.0,1,carrier,40.0,18.0,7.0,38.0,633.0,673.0
2172,2022,8,17,2022-08-17,17,45,AA,American Airlines,Legacy,AA8491,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,33.0,10.0,35.0,1098.0,1142.0
2173,2022,8,27,2022-08-27,19,30,AA,American Airlines,Legacy,AA2257,IAH,DFW,239,Domestic,0,0,86.0,91.0,1,carrier,34.0,29.0,10.0,38.0,1285.0,1319.0
2174,2022,8,9,2022-08-09,19,45,AA,American Airlines,Legacy,AA2227,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,19.0,4.0,37.0,1204.0,1244.0
2175,2022,8,24,2022-08-24,20,0,AA,American Airlines,Legacy,AA9789,IAH,DFW,239,Domestic,0,0,69.0,84.0,1,late_aircraft,46.0,24.0,8.0,39.0,1293.0,1339.0
2176,2022,8,25,2022-08-25,19,0,AA,American Airlines,Legacy,AA5550,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,27.0,9.0,53.0,1167.0,1208.0
2177,2022,8,21,2022-08-21,20,0,WN,Southwest Airlines,LCC,WN358,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,37.0,4.0,29.0,1237.0,1279.0
2178,2022,8,23,2022-08-23,15,15,AA,American Airlines,Legacy,AA8101,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,24.0,12.0,34.0,939.0,984.0
2179,2022,8,30,2022-08-30,9,30,AA,American Airlines,Legacy,AA5819,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,11.0,7.0,33.0,581.0,630.0
2180,2022,8,26,2022-08-26,18,30,AA,American Airlines,Legacy,AA434,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,25.0,7.0,52.0,1135.0,1179.0
2181,2022,8,22,2022-08-22,7,0,AA,American Airlines,Legacy,AA8183,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,8.0,3.0,33.0,428.0,468.0
2182,2022,8,21,2022-08-21,20,15,AA,American Airlines,Legacy,AA777,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,33.0,10.0,55.0,1248.0,1294.0
2183,2022,8,19,2022-08-19,18,30,AA,American Airlines,Legacy,AA5571,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,28.0,8.0,31.0,1138.0,1180.0
2184,2022,8,22,2022-08-22,11,15,AA,American Airlines,Legacy,AA8179,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,18.0,9.0,48.0,693.0,735.0
2185,2022,8,7,2022-08-07,5,0,AA,American Airlines,Legacy,AA3666,IAH,DFW,239,Domestic,0,0,15.0,17.0,1,late_aircraft,48.0,15.0,10.0,46.0,330.0,378.0
2186,2022,8,8,2022-08-08,20,0,AA,American Airlines,Legacy,AA8957,IAH,DFW,239,Domestic,0,0,123.0,133.0,1,late_aircraft,36.0,24.0,11.0,36.0,1347.0,1383.0
2187,2022,8,6,2022-08-06,8,45,AA,American Airlines,Legacy,AA2928,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,17.0,6.0,53.0,542.0,585.0
2188,2022,8,9,2022-08-09,8,15,AA,American Airlines,Legacy,AA5876,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,36.0,13.0,3.0,20.0,508.0,544.0
2189,2022,8,29,2022-08-29,12,0,AA,American Airlines,Legacy,AA784,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,25.0,7.0,40.0,745.0,784.0
2190,2022,8,26,2022-08-26,15,15,AA,American Airlines,Legacy,AA4810,IAH,DFW,239,Domestic,0,0,41.0,58.0,1,nas,41.0,19.0,6.0,26.0,975.0,1016.0
2191,2022,8,8,2022-08-08,13,0,AA,American Airlines,Legacy,AA8901,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,52.0,16.0,4.0,42.0,796.0,848.0
2192,2022,8,27,2022-08-27,13,30,AA,American Airlines,Legacy,AA6798,IAH,DFW,239,Domestic,0,0,15.0,33.0,1,late_aircraft,44.0,12.0,4.0,40.0,837.0,881.0
2193,2022,8,29,2022-08-29,9,0,AA,American Airlines,Legacy,AA8856,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,11.0,8.0,57.0,551.0,589.0
2194,2022,8,12,2022-08-12,15,0,AA,American Airlines,Legacy,AA3245,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,23.0,4.0,43.0,923.0,966.0
2195,2022,8,11,2022-08-11,6,45,AA,American Airlines,Legacy,AA7637,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,13.0,7.0,53.0,418.0,456.0
2196,2022,8,23,2022-08-23,7,30,AS,Alaska Airlines,Legacy,AS5610,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,8.0,6.0,47.0,458.0,498.0
2197,2022,8,6,2022-08-06,8,0,AA,American Airlines,Legacy,AA6970,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,37.0,10.0,7.0,33.0,490.0,527.0
2198,2022,8,15,2022-08-15,20,15,AA,American Airlines,Legacy,AA5320,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,31.0,8.0,59.0,1246.0,1288.0
2199,2022,8,30,2022-08-30,7,15,AA,American Airlines,Legacy,AA9135,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,17.0,8.0,61.0,452.0,491.0
2200,2022,8,1,2022-08-01,17,15,AA,American Airlines,Legacy,AA8695,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,48.0,24.0,10.0,32.0,1059.0,1107.0
2201,2022,8,20,2022-08-20,7,0,UA,United Airlines,Legacy,UA7589,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,12.0,9.0,56.0,432.0,476.0
2202,2022,8,17,2022-08-17,17,45,AA,American Airlines,Legacy,AA6110,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,35.0,30.0,7.0,62.0,1095.0,1130.0
